stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
487,8010,"David Prouty High",,42.251114,-71.977921,,,,,,0
488,8015,"Spencer Town Hall",,42.244307,-71.992248,,,,,,0
489,8020,"Spencer Ctr",,42.243935,-71.995280,,,,,,0
490,8025,"MEADOW RD + SPENCER FAIR",,42.234791,-72.011743,,,,,,0
491,782,"MOWER ST + 31 MOWER ST",,42.279001,-71.854696,,,,,,0
493,851,"PLEASANT ST + MILL ST",,42.277990,-71.851130,,,,,,0
494,852,"PLEASANT ST + COPPERFIELD RD",,42.278060,-71.850190,,,,,,0
495,853,"PLEASANT ST + CHESTERFIELD RD",,42.278380,-71.848380,,,,,,0
496,854,"PLEASANT ST + CARDINAL RD",,42.278580,-71.847200,,,,,,0
497,855,"PLEASANT ST + MORELAND ST",,42.278034,-71.843736,,,,,,0
498,856,"PLEASANT ST + MOORE AVE",,42.277471,-71.842011,,,,,,0
499,857,"PLEASANT ST + MAY ST",,42.277266,-71.839873,,,,,,0
501,859,"PLEASANT ST + KENILWORTH RD",,42.276870,-71.836497,,,,,,0
502,847,"PLEASANT ST + KENSINGTON HEIGHTS",,42.276000,-71.834950,,,,,,0
503,860,"PLEASANT ST + LENOX ST",,42.275056,-71.833563,,,,,,0
504,861,"PLEASANT ST + SAINT ELMO RD",,42.273550,-71.831400,,,,,,0
505,882,"PLEASANT ST + HAWDEN LN",,42.271975,-71.830180,,,,,,0
506,862,"PLEASANT ST + HOWLAND TER",,42.271410,-71.829450,,,,,,0
508,864,"PLEASANT ST + JUNE ST",,42.269975,-71.825900,,,,,,0
509,880,"PLEASANT ST + COOLIDGE RD",,42.269238,-71.825072,,,,,,0
510,1171,"PLEASANT ST + 642 PLEASANT ST",,42.267290,-71.824050,,,,,,0
511,865,"PLEASANT ST + COPLEY RD",,42.266110,-71.823440,,,,,,0
512,866,"PLEASANT ST + NORMAN AVE 1",,42.265076,-71.822219,,,,,,0
514,868,"PLEASANT ST + ABBOTT ST",,42.264105,-71.820393,,,,,,0
515,869,"PLEASANT ST + PARK AVE",,42.263520,-71.819200,,,,,,0
516,870,"PLEASANT ST + MASON ST",,42.263340,-71.817820,,,,,,0
517,871,"PLEASANT ST + BELLEVUE ST",,42.263420,-71.816240,,,,,,0
518,872,"PLEASANT ST + RUSSELL ST",,42.263718,-71.814339,,,,,,0
519,874,"PLEASANT ST + HAWLEY ST",,42.264030,-71.812000,,,,,,0
521,876,"PLEASANT ST + OXFORD ST",,42.263850,-71.807460,,,,,,0
522,877,"PLEASANT ST + IRVING ST",,42.263760,-71.806240,,,,,,0
523,878,"Pleasant St + Chestnut St",,42.263640,-71.804800,,,,,,0
524,812,"PLEASANT ST + LINDEN ST",,42.263820,-71.806350,,,,,,0
525,813,"PLEASANT ST + ASHLAND ST",,42.263910,-71.807630,,,,,,0
526,814,"PLEASANT ST + WEST ST",,42.264010,-71.809150,,,,,,0
527,815,"PLEASANT ST + FRUIT ST",,42.264090,-71.811450,,,,,,0
528,816,"PLEASANT ST + MERRICK ST",,42.263860,-71.814030,,,,,,0
529,817,"PLEASANT ST + RUSSELL ST",,42.263690,-71.815040,,,,,,0
530,1244,"PLEASANT ST + BELLEVUE ST",,42.263440,-71.816450,,,,,,0
531,819,"PLEASANT ST + HUDSON ST",,42.263390,-71.818070,,,,,,0
532,820,"PLEASANT ST + PARK AVE",,42.263630,-71.819330,,,,,,0
533,821,"PLEASANT ST + FEDERAL PL",,42.264290,-71.820560,,,,,,0
535,810,"PLEASANT ST + COPLEY RD 1",,42.265790,-71.823070,,,,,,0
536,811,"PLEASANT ST + COPLEY RD 2",,42.266714,-71.823656,,,,,,0
538,822,"PLEASANT ST + COOLIDGE RD",,42.269490,-71.825100,,,,,,0
540,824,"PLEASANT ST + GREENLEAF TER",,42.270628,-71.827786,,,,,,0
541,825,"PLEASANT ST + ELMWOOD ST",,42.271470,-71.829420,,,,,,0
543,826,"PLEASANT ST + INTERVALE RD",,42.272680,-71.830610,,,,,,0
544,827,"PLEASANT ST + LENOX ST",,42.274860,-71.833130,,,,,,0
546,829,"PLEASANT ST + KENILWORTH RD",,42.276910,-71.836390,,,,,,0
547,830,"PLEASANT ST + FLAGG ST",,42.277410,-71.838270,,,,,,0
548,831,"PLEASANT ST + GUILD RD",,42.277350,-71.840070,,,,,,0
549,832,"PLEASANT ST + MOORE AVE",,42.277490,-71.841590,,,,,,0
550,833,"PLEASANT ST + MORELAND ST",,42.278130,-71.843760,,,,,,0
551,835,"PLEASANT ST + WRENTHAM RD",,42.278760,-71.846460,,,,,,0
552,836,"PLEASANT ST + CHESTERFIELD RD",,42.278340,-71.848800,,,,,,0
554,838,"PLEASANT ST + POMONA RD",,42.278140,-71.852150,,,,,,0
555,1173,"PLEASANT ST + MOWER ST",,42.278280,-71.853260,,,,,,0
556,1255,"PLEASANT ST + SOUTH OLEANS ST",,42.278696,-71.856257,,,,,,0
559,4085,"MAIN ST + ELM ST",,42.191400,-71.760001,,,,,,0
571,670,"MASSASOIT RD + BLITHEWOOD AVE 1",,42.235896,-71.764980,,,,,,0
583,693,"MASSASOIT RD + HEYWOOD ST",,42.250020,-71.779790,,,,,,0
584,294,"Grafton St + Plantation St",,42.251730,-71.782040,,,,,,0
585,218,"DORCHESTER ST + ARTHUR ST",,42.252200,-71.783960,,,,,,0
586,219,"DORCHESTER ST + HOUGHTON ST",,42.252070,-71.786460,,,,,,0
587,221,"DORCHESTER ST + MENDON ST",,42.251980,-71.787830,,,,,,0
588,222,"DORCHESTER ST + BARCLAY ST",,42.251900,-71.789060,,,,,,0
589,223,"DORCHESTER ST + CHAPIN ST",,42.251790,-71.791010,,,,,,0
590,224,"DORCHESTER ST + PROVIDENCE ST",,42.251730,-71.792320,,,,,,0
597,214,"DORCHESTER ST + PROVIDENCE ST 2",,42.251700,-71.792150,,,,,,0
598,209,"DORCHESTER ST + CHAPIN ST",,42.251780,-71.790540,,,,,,0
599,210,"DORCHESTER ST + SHANNON ST",,42.251860,-71.789000,,,,,,0
600,211,"DORCHESTER ST + RICE LN",,42.251920,-71.788130,,,,,,0
601,215,"DORCHESTER ST + CUTLER ST",,42.251982,-71.786571,,,,,,0
603,217,"DORCHESTER ST + ARTHUR ST",,42.252148,-71.783843,,,,,,0
604,1181,"Grafton St + Acton St",,42.251665,-71.782213,,,,,,0
606,652,"MASSASOIT RD + HEYWOOD ST",,42.249740,-71.779580,,,,,,0
619,664,"MASSASOIT RD + MISCOE RD",,42.235348,-71.764646,,,,,,0
635,1153,"The Fairways",,42.318095,-71.778753,,,,,,0
636,751,"Mountain St. East + Mosque",,42.315080,-71.772860,,,,,,0
637,1155,"100 CENTURY DR",,42.314047,-71.769964,,,,,,0
638,1167,"CENTURY DR + RED CROSS",,42.315718,-71.769231,,,,,,0
639,1168,"Clark St + Teamster Village",,42.313053,-71.773472,,,,,,0
640,184,"Clark St + Tacoma St",,42.312020,-71.775700,,,,,,0
641,185,"Clark St at Harley",,42.311530,-71.779755,,,,,,0
642,986,"St. Nicholas Ave at Clark",,42.310473,-71.781503,,,,,,0
643,987,"St. Nicholas Ave at 194 St. Nicholas",,42.309393,-71.780700,,,,,,0
644,988,"St. Nicholas Ave at Ontario",,42.308311,-71.779881,,,,,,0
645,989,"St. Nicholas Ave at Squantum",,42.306850,-71.778776,,,,,,0
646,990,"St. Nicholas Ave at Onandaga",,42.305673,-71.777895,,,,,,0
647,991,"St. Nicholas Ave at Hilda",,42.304410,-71.776948,,,,,,0
648,992,"St. Nicholas Ave at 5 St. Nicholas",,42.303281,-71.775303,,,,,,0
649,201,"Country Club Blvd. at Erie",,42.302995,-71.774866,,,,,,0
650,202,"Country Club Blvd. at Rec Center",,42.301898,-71.776360,,,,,,0
651,203,"Country Club Blvd. at 111 CC Blvd",,42.299895,-71.776885,,,,,,0
652,204,"Country Club Blvd. at 91 CC Blvd",,42.299260,-71.776345,,,,,,0
653,205,"Country Club Blvd. at Pleasant Valley",,42.297781,-71.775335,,,,,,0
654,206,"Country Club Blvd. at plaza entrance",,42.296375,-71.775041,,,,,,0
655,207,"Country Club Blvd. at Lincoln",,42.295126,-71.774986,,,,,,0
656,541,"Lincoln St at Goldwaithe",,42.293111,-71.778198,,,,,,0
657,542,"Lincoln St at Beverly",,42.292241,-71.780111,,,,,,0
658,543,"Lincoln St at Hanover Ins",,42.291606,-71.781955,,,,,,0
659,544,"Lincoln St at Oran",,42.289325,-71.786740,,,,,,0
661,546,"Lincoln St at Frothingham",,42.287553,-71.789283,,,,,,0
662,551,"Lincoln St at 290 ramp",,42.273986,-71.797565,,,,,,0
663,553,"Lincoln St at Lincoln Sq",,42.271896,-71.798835,,,,,,0
664,569,"MAJ Taylor Blvd at Highland",,42.270848,-71.798906,,,,,,0
665,570,"MAJ Taylor Blvd at MCP",,42.269800,-71.798883,,,,,,0
668,573,"MAIN ST + THOMAS ST",,42.268193,-71.800441,,,,,,0
670,566,"MAJ Taylor Blvd at MCP",,42.269815,-71.798581,,,,,,0
671,567,"MAJ Taylor Blvd at Belmont",,42.270951,-71.798590,,,,,,0
672,516,"Lincoln St at Old Lincoln 1",,42.272263,-71.798510,,,,,,0
673,518,"Lincoln St at old Lincoln 2",,42.273710,-71.797531,,,,,,0
674,526,"Lincoln St at BucKingham",,42.287481,-71.789180,,,,,,0
675,527,"Lincoln St at Gorham",,42.288420,-71.787813,,,,,,0
676,528,"Lincoln St at Wakefield",,42.289381,-71.786421,,,,,,0
677,529,"Lincoln St at Hanover Ins",,42.291328,-71.782178,,,,,,0
678,530,"Lincoln St at Marsh",,42.292083,-71.780206,,,,,,0
679,531,"Lincoln St at Trinity",,42.292950,-71.778300,,,,,,0
680,194,"Country Club Blvd. at Lincoln",,42.295080,-71.774636,,,,,,0
681,195,"Country Club Blvd. at hotel entrance",,42.296145,-71.774826,,,,,,0
682,196,"Country Club Blvd. at 52 CC Blvd",,42.297566,-71.775025,,,,,,0
683,197,"Country Club Blvd. at 126 CC Blvd",,42.299291,-71.776258,,,,,,0
684,198,"Country Club Blvd. at 132 CC Blvd",,42.299935,-71.776790,,,,,,0
685,199,"Country Club Blvd. at Rec Center",,42.301835,-71.776305,,,,,,0
686,200,"Country Club Blvd. at Erie",,42.303026,-71.774708,,,,,,0
687,978,"St. Nicholas Ave at Country Club Blvd",,42.303321,-71.775216,,,,,,0
688,979,"St. Nicholas Ave at Hilda",,42.304425,-71.776821,,,,,,0
689,980,"St. Nicholas Ave at Onandaga",,42.305856,-71.777886,,,,,,0
690,981,"St. Nicholas Ave at Squantum",,42.306786,-71.778593,,,,,,0
691,985,"St. Nicholas Ave at Ontario",,42.308160,-71.779603,,,,,,0
692,982,"St. Nicholas Ave at 191 St. Nicholas",,42.309393,-71.780510,,,,,,0
693,983,"St. Nicholas Ave at Clark",,42.310521,-71.781343,,,,,,0
694,181,"Clark St at Harley",,42.311498,-71.780016,,,,,,0
695,182,"Tacoma St + Clark St",,42.312160,-71.775170,,,,,,0
696,1169,"Clark St + Teamster Village",,42.313110,-71.773090,,,,,,0
697,1197,"Mountain St East + Mosque",,42.315218,-71.772852,,,,,,0
698,1198,"Mountain St East + Briar Ln",,42.317910,-71.775560,,,,,,0
699,1261,"RESEARCH DR + INNOVATION DR",,42.276675,-71.767452,,,,,,0
700,1252,"WORCESTER STATE HOSPITAL",,42.278416,-71.769544,,,,,,0
701,478,"HOSPITAL DR + BELMONT ST",,42.273986,-71.772656,,,,,,0
702,25,"BELMONT ST + MCRAE CT",,42.273733,-71.773896,,,,,,0
703,26,"BELMONT ST + PRENTICE ST",,42.273653,-71.775725,,,,,,0
704,27,"BELMONT ST + ODEN AVE",,42.273581,-71.778633,,,,,,0
705,28,"BELMONT ST + SKYLINE DR",,42.273406,-71.782083,,,,,,0
706,29,"BELMONT ST + OLGA AVE",,42.272795,-71.784546,,,,,,0
707,30,"BELMONT ST + STANTON ST",,42.272795,-71.786040,,,,,,0
708,31,"BELMONT ST + EVERARD ST",,42.272716,-71.786963,,,,,,0
709,32,"BELMONT ST + RODNEY ST",,42.272573,-71.788075,,,,,,0
710,33,"BELMONT ST + EASTERN AVE",,42.272461,-71.789156,,,,,,0
711,34,"BELMONT ST + HOOPER ST",,42.272303,-71.790506,,,,,,0
712,35,"BELMONT ST + EDWARD ST",,42.272096,-71.792700,,,,,,0
713,36,"BELMONT ST + FOUNTAIN ST",,42.271778,-71.795975,,,,,,0
714,470,"HOOPER ST + KENDALL ST",,42.273378,-71.789850,,,,,,0
715,471,"Hooper St at Catherine",,42.274828,-71.789302,,,,,,0
716,1213,"GREENHILL APARTMENTS",,42.277086,-71.788305,,,,,,0
717,469,"Hooper St at Catherine",,42.275022,-71.789446,,,,,,0
718,468,"HOOPER ST + KENDALL ST",,42.273526,-71.789903,,,,,,0
719,467,"HOOPER ST + BELMONT ST",,42.272662,-71.790207,,,,,,0
720,3,"BELMONT ST + ROUTE 290 RAMP WEST",,42.271580,-71.796253,,,,,,0
721,4,"BELMONT ST + ROUTE 290 RAMP EAST",,42.271921,-71.793653,,,,,,0
722,5,"BELMONT ST + EDWARD ST",,42.272095,-71.791856,,,,,,0
723,6,"Belmont St at Elizabeth",,42.272216,-71.790670,,,,,,0
724,7,"BELMONT ST + EASTERN AVE",,42.272358,-71.789728,,,,,,0
725,8,"BELMONT ST + MERRIFIELD ST",,42.272409,-71.788926,,,,,,0
726,9,"BELMONT ST + EVERARD ST",,42.272620,-71.787017,,,,,,0
727,10,"BELMONT ST + STANTON ST",,42.272656,-71.785641,,,,,,0
728,11,"BELMONT ST + OLGA AVE",,42.272672,-71.784615,,,,,,0
729,12,"BELMONT ST + SKYLINE DR",,42.273303,-71.781701,,,,,,0
730,13,"BELMONT ST + ADAMS ST",,42.273478,-71.778141,,,,,,0
731,14,"BELMONT ST + PRENTICE ST",,42.273566,-71.775280,,,,,,0
732,15,"BELMONT ST + MCRAE CT",,42.273581,-71.774071,,,,,,0
733,477,"HOSPITAL DR + BELMONT ST",,42.273963,-71.772546,,,,,,0
735,1258,"RESEARCH DR + INNOVATION DR",,42.276507,-71.767670,,,,,,0
736,786,"NORTH LAKE AVE + NORTH LAKE AVE",,42.278096,-71.759210,,,,,,0
737,1214,"SEABURY HEIGHTS",,42.272271,-71.781550,,,,,,0
747,1217,"Southbridge St at 982",,42.232955,-71.818410,,,,,,0
748,961,"Southbridge St at Malvern",,42.235522,-71.816451,,,,,,0
749,962,"Southbridge St at Kendig",,42.236251,-71.815732,,,,,,0
750,963,"Southbridge St at Boyden",,42.237223,-71.814856,,,,,,0
751,964,"Southbridge St at College",,42.239433,-71.813346,,,,,,0
752,965,"Southbridge St at Crompton",,42.241768,-71.811996,,,,,,0
759,121,"Canterbury St + S.Crystal St",,42.244190,-71.821630,,,,,,0
760,122,"Canterbury St + Walpole St",,42.245650,-71.819320,,,,,,0
761,123,"Canterbury St + Grand St",,42.247260,-71.816780,,,,,,0
762,124,"Canterbury St + Gardner St",,42.248550,-71.814740,,,,,,0
763,125,"47 Canterbury St",,42.249330,-71.813500,,,,,,0
764,126,"Canterbury St + Hammond St",,42.251380,-71.810340,,,,,,0
765,971,"Southbridge St + Lafayette St",,42.252500,-71.807850,,,,,,0
766,972,"Southbridge St + Quinsigamond Ave",,42.253680,-71.807010,,,,,,0
769,6090,"Auburn Mall",,42.202323,-71.836423,,,,,,0
770,6210,"Southbridge St at Auburn St",,42.206838,-71.832956,,,,,,0
771,6215,"Southbridge St at Hampton St",,42.211976,-71.828841,,,,,,0
772,6220,"Southbridge St at Sword St",,42.222964,-71.823448,,,,,,0
773,6225,"Southbridge St at Elmwood St",,42.228473,-71.820658,,,,,,0
775,1228,"Southbridge St at Hope Ave",,42.230993,-71.819245,,,,,,0
776,1219,"Southbridge St + Old DMV",,42.259500,-71.803670,,,,,,0
777,950,"Southbridge St + Madison St",,42.258120,-71.803890,,,,,,0
778,951,"Southbridge St + Lafayette St",,42.253060,-71.807540,,,,,,0
779,114,"Canterbury St + Hammond St",,42.251310,-71.810520,,,,,,0
780,115,"32 Canterbury St",,42.250012,-71.812650,,,,,,0
781,116,"Canterbury St + Gardner St",,42.249090,-71.813990,,,,,,0
782,117,"Canterbury St + Grand St",,42.247560,-71.816410,,,,,,0
783,118,"Canterbury St + Walpole St",,42.245750,-71.819270,,,,,,0
784,119,"Canterbury St + S.Crystal St",,42.244440,-71.821360,,,,,,0
785,120,"Canterbury St + Cambridge St",,42.243890,-71.822200,,,,,,0
792,958,"Southbridge St at Colloge Sq",,42.241749,-71.812167,,,,,,0
794,960,"Southbridge St at Malvern",,42.235416,-71.816830,,,,,,0
795,1229,"Southbridge St at 982",,42.233181,-71.818546,,,,,,0
805,1230,"Southbridge St at Hope Ave",,42.231030,-71.819331,,,,,,0
807,6140,"Southbridge St at Elmwood St",,42.228872,-71.820583,,,,,,0
808,6145,"Southbridge St at Sword St",,42.223076,-71.823496,,,,,,0
809,6150,"Southbridge St at Hampton St",,42.211680,-71.828925,,,,,,0
810,6155,"Southbridge St at Auburn St",,42.206491,-71.833525,,,,,,0
811,6160,"Southbridge St + Swanson St",,42.203753,-71.836987,,,,,,0
814,1223,"TACOMA ST + CONSTITUTION AVE 2",,42.307570,-71.775070,,,,,,0
815,1224,"TACOMA ST + CHINO AVE",,42.306560,-71.773470,,,,,,0
816,1225,"TACOMA ST + NEW VISTA LN",,42.306340,-71.772350,,,,,,0
817,1025,"TACOMA ST + 134 TACOMA ST",,42.306210,-71.770390,,,,,,0
818,1024,"TACOMA ST + GREAT BROOK VALLEY AVE 2",,42.305070,-71.768230,,,,,,0
819,1021,"TACOMA ST + PASADENA PKWY 1",,42.304211,-71.767571,,,,,,0
820,1023,"TACOMA ST + GREAT BROOK VALLEY AVE 1",,42.302795,-71.766289,,,,,,0
821,1022,"Tacoma St + Pasadena PKWY",,42.301500,-71.765140,,,,,,0
822,47,"Boylston St + Chino Ave",,42.299470,-71.765990,,,,,,0
823,532,"Lincoln St at Denny's",,42.293999,-71.775838,,,,,,0
824,46,"Boylston St + Chino Ave",,42.299648,-71.765570,,,,,,0
825,1031,"Tacoma St + Pasadena PKWY",,42.301790,-71.765050,,,,,,0
826,1030,"TACOMA ST + GREAT BROOK VALLEY AVE 1",,42.302558,-71.766005,,,,,,0
827,1195,"Tacoma St + 57 Tacoma St",,42.304350,-71.767280,,,,,,0
828,1029,"Tacoma St + 67 Tacoma",,42.304990,-71.768080,,,,,,0
829,1026,"Tacoma St + Constitution",,42.306250,-71.770590,,,,,,0
830,1196,"Tacoma St + New Vista Ln",,42.306470,-71.772400,,,,,,0
831,1027,"TACOMA ST + CHINO AVE",,42.306626,-71.773523,,,,,,0
832,1028,"Tacoma St + Constitution Ave",,42.307200,-71.774510,,,,,,0
837,6120,"OXFORD ST NORTH + AUBURN ST",,42.214790,-71.845870,,,,,,0
838,6125,"OXFORD ST NORTH + ROCHDALE ST",,42.217851,-71.845346,,,,,,0
839,6130,"PINEHURST AVE + OTIS ST",,42.223170,-71.847020,,,,,,0
840,946,"SOUTH LUDLOW ST + MOSS ST",,42.227660,-71.848580,,,,,,0
841,947,"SOUTH LUDLOW ST + KEEN ST",,42.228360,-71.848758,,,,,,0
842,948,"SOUTH LUDLOW ST + CLOVER ST",,42.229560,-71.849000,,,,,,0
843,949,"SOUTH LUDLOW ST + LAURIER ST",,42.230970,-71.849330,,,,,,0
844,479,"JAMES ST + 70 JAMES ST",,42.232440,-71.849550,,,,,,0
845,480,"JAMES ST + GENESEE ST",,42.234430,-71.849630,,,,,,0
846,481,"JAMES ST + AIRPORT CIRCLE",,42.235610,-71.849820,,,,,,0
847,1004,"STAFFORD ST + EUREKA ST",,42.236690,-71.848280,,,,,,0
848,1005,"STAFFORD ST + HENSHAW ST",,42.237510,-71.846890,,,,,,0
850,1007,"STAFFORD ST + VARNUM ST",,42.238850,-71.844560,,,,,,0
851,1008,"Stafford St + Heard St",,42.239790,-71.842960,,,,,,0
852,1009,"Stafford St + Webster Sq Plaza",,42.240758,-71.841519,,,,,,0
853,1010,"Stafford St + Young St",,42.242051,-71.839838,,,,,,0
854,1011,"Stafford St + Webster Sq",,42.243340,-71.838070,,,,,,0
856,993,"Stafford St + Webster Sq",,42.243420,-71.838190,,,,,,0
857,994,"STAFFORD ST + YOUNG ST",,42.242040,-71.840130,,,,,,0
858,995,"STAFFORD ST + WEBSTER SQ PLAZA",,42.240887,-71.841604,,,,,,0
859,996,"STAFFORD ST + CURTIS PKWY",,42.240567,-71.842073,,,,,,0
860,997,"STAFFORD ST + VARNUM ST",,42.238950,-71.844720,,,,,,0
862,999,"STAFFORD ST + HENSHAW ST",,42.237420,-71.847250,,,,,,0
863,1000,"STAFFORD ST + EUREKA ST",,42.236640,-71.848640,,,,,,0
864,1001,"STAFFORD ST + GRANDVIEW AVE",,42.236000,-71.849730,,,,,,0
865,1233,"JAMES ST + GENESEE ST",,42.234610,-71.849810,,,,,,0
866,1234,"JAMES ST + 70 JAMES ST",,42.232410,-71.849730,,,,,,0
867,942,"SOUTH LUDLOW ST + LAURIER ST",,42.230390,-71.849350,,,,,,0
869,944,"SOUTH LUDLOW ST + KEEN ST",,42.228390,-71.848890,,,,,,0
870,945,"SOUTH LUDLOW ST + MOSS ST",,42.227640,-71.848720,,,,,,0
871,6050,"PINEHURST AVE + OTIS ST",,42.223230,-71.847190,,,,,,0
872,6055,"OXFORD ST NORTH + ROCHDALE ST",,42.218170,-71.845430,,,,,,0
873,6060,"OXFORD ST NORTH + AUBURN ST",,42.214700,-71.846040,,,,,,0
874,6070,"AUBURN ST + BRYN MAWR ST",,42.213620,-71.842520,,,,,,0
878,698,"MAY ST + WSU",,42.266860,-71.840280,,,,,,0
879,701,"MAY ST + ZENITH DR",,42.265800,-71.839610,,,,,,0
880,700,"MAY ST + UNDERWOOD ST",,42.264160,-71.837860,,,,,,0
882,490,"JUNE ST + MAY ST",,42.263310,-71.836180,,,,,,0
883,491,"JUNE ST + COURTLAND ST",,42.263700,-71.834880,,,,,,0
884,1174,"JUNE ST + CARLISE ST",,42.264600,-71.832960,,,,,,0
885,492,"JUNE ST + EDGEWOOD ST",,42.265560,-71.831570,,,,,,0
886,493,"JUNE ST + BROWNELL ST",,42.266440,-71.830290,,,,,,0
887,494,"JUNE ST + BERKMANS ST",,42.267320,-71.829020,,,,,,0
888,495,"JUNE ST + COMMODORE RD",,42.268330,-71.827560,,,,,,0
890,497,"JUNE ST + PLEASANT ST",,42.269550,-71.825790,,,,,,0
891,451,"HIGHLAND ST + NEWTON SQ",,42.269842,-71.824186,,,,,,0
892,453,"HIGHLAND ST + SUBURBAN RD",,42.270000,-71.821860,,,,,,0
893,449,"HIGHLAND ST + HAVILAND ST",,42.270090,-71.820030,,,,,,0
894,450,"HIGHLAND ST + GERMAIN ST",,42.270180,-71.818180,,,,,,0
896,455,"HIGHLAND ST + PARK AVE",,42.270360,-71.815320,,,,,,0
897,456,"HIGHLAND ST + SOMERSET ST",,42.270490,-71.813610,,,,,,0
898,458,"HIGHLAND ST + SEVER ST",,42.270670,-71.811330,,,,,,0
899,459,"HIGHLAND ST + WEST ST",,42.270916,-71.808105,,,,,,0
900,460,"HIGHLAND ST + NORTH ASHLAND ST",,42.271080,-71.806400,,,,,,0
901,461,"HIGHLAND ST + GOULDING ST",,42.271230,-71.804520,,,,,,0
903,515,"LANCASTER ST + DIX ST",,42.269420,-71.803240,,,,,,0
904,557,"LINDEN ST + WILLIAM ST",,42.266920,-71.804620,,,,,,0
905,558,"LINDEN ST + CEDAR ST",,42.266310,-71.805240,,,,,,0
906,556,"Linden St + 11 Linden St",,42.264720,-71.805860,,,,,,0
908,178,"CHESTNUT ST + WALNUT ST",,42.265662,-71.803958,,,,,,0
909,179,"CHESTNUT ST + BOWDOIN ST",,42.267420,-71.803490,,,,,,0
910,433,"HARVARD ST + DIX ST",,42.268970,-71.802410,,,,,,0
911,438,"HIGHLAND ST + HARVARD ST",,42.271480,-71.802100,,,,,,0
912,439,"HIGHLAND ST + DEAN ST",,42.271300,-71.804480,,,,,,0
913,440,"HIGHLAND ST + NORTH ASHLAND ST",,42.271119,-71.807175,,,,,,0
914,441,"HIGHLAND ST + SCHUSSLER RD",,42.270950,-71.809005,,,,,,0
915,442,"HIGHLAND ST + EINHORN RD",,42.270690,-71.811670,,,,,,0
916,443,"HIGHLAND ST + DOVER ST",,42.270550,-71.813480,,,,,,0
917,444,"HIGHLAND ST + PARK AVE",,42.270370,-71.815770,,,,,,0
918,445,"HIGHLAND ST + GERMAIN ST",,42.270230,-71.818140,,,,,,0
919,446,"HIGHLAND ST + HAVILAND ST",,42.270250,-71.819590,,,,,,0
920,447,"HIGHLAND ST + SUBURBAN RD",,42.270040,-71.821700,,,,,,0
921,448,"HIGHLAND ST + NEWTON SQ",,42.269910,-71.824630,,,,,,0
922,482,"JUNE ST + PLEASANT ST",,42.269256,-71.826453,,,,,,0
924,484,"JUNE ST + NEVADA ST",,42.267540,-71.828760,,,,,,0
925,485,"JUNE ST + HADWEN RD",,42.266430,-71.830390,,,,,,0
926,486,"JUNE ST + EDGEWOOD ST",,42.265530,-71.831670,,,,,,0
927,487,"JUNE ST + CHANDLER ST",,42.264110,-71.833780,,,,,,0
928,145,"CHANDLER ST + FISKE ST",,42.264740,-71.834890,,,,,,0
930,147,"CHANDLER ST + PERROT ST",,42.266200,-71.837510,,,,,,0
931,149,"CHANDLER ST + HADWEN RD",,42.266853,-71.838618,,,,,,0
932,5025,"Walmart West Boyleston",,42.355471,-71.782878,,,,,,0
934,5035,"244 West Boylston St",,42.345051,-71.787073,,,,,,0
935,5040,"326 West Boylston St",,42.341451,-71.788170,,,,,,0
937,1105,"West Boylston St at Meola",,42.335571,-71.789005,,,,,,0
938,1106,"West Boylston St at Wilbur",,42.334530,-71.789408,,,,,,0
939,1107,"West Boylston St at Kennebec",,42.333408,-71.789863,,,,,,0
940,1108,"West Boylston St at Apthrop",,42.331480,-71.790722,,,,,,0
941,1109,"West Boylston St at Cotuit",,42.330071,-71.791190,,,,,,0
942,1110,"West Boylston St at Dixfield",,42.328256,-71.791634,,,,,,0
943,1111,"West Boylston St at Stop & Shop",,42.327201,-71.791938,,,,,,0
944,1112,"West Boylston St at Reynolds",,42.325601,-71.792780,,,,,,0
945,1113,"West Boylston St at Malden",,42.324723,-71.793233,,,,,,0
946,1114,"West Boylston St + Vendora Rd",,42.323338,-71.794049,,,,,,0
947,1115,"West Boylston St + 829 West Boylston St",,42.322203,-71.794499,,,,,,0
948,1116,"West Boylston St + Volkman Rd",,42.320903,-71.795065,,,,,,0
949,1117,"West Boylston St + Clyde Rd",,42.318427,-71.795983,,,,,,0
950,1118,"West Boylston St + Marland Rd",,42.316886,-71.796411,,,,,,0
951,1119,"West Boylston St + Quinsigamond College",,42.314485,-71.797060,,,,,,0
952,1120,"West Boylston St + Assumption Ave",,42.312641,-71.797651,,,,,,0
953,1121,"West Boylston St + Randall St",,42.311653,-71.797898,,,,,,0
954,1122,"West Boylston St + Fales St",,42.310660,-71.798251,,,,,,0
955,1123,"West Boylston St + Francis St",,42.309932,-71.798485,,,,,,0
956,1124,"West Boylston St + Brooks St",,42.308749,-71.798884,,,,,,0
957,1125,"West Boylston St +  Summerhill Ave",,42.306858,-71.799827,,,,,,0
958,1126,"West Boylston St + New Bond St",,42.304691,-71.800851,,,,,,0
959,1127,"West Boylston St + Andover St",,42.302960,-71.800950,,,,,,0
960,1128,"West Boylston St + Bourne St",,42.302130,-71.800540,,,,,,0
961,1129,"West Boylston St + Erickson St",,42.301060,-71.800170,,,,,,0
962,1130,"West Boylston St + Neponset St",,42.299490,-71.802290,,,,,,0
